ACUSACION;ANIO_DENUNCIA;ANIO_HECHO;CAPTURA;CONDENA;CONEXO;DELITO;DEPARTAMENTO;ESTADO_NOTICIA;ETAPA;GRUPO_EDAD_VICTIMA;HECHO;HOMICIDIO_DOLOSO_CONSUMADO;IMPUTACION;LEY;MUNICIPIO;PAIS;PAIS_NACIMIENTO;RUPTURA;SECCIONAL;SEXO_VICTIMA;TOTAL_VICTIMAS
SI;2019;2019;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Nariño;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;IPIALES;Colombia;;NO;DIRECCIÓN SECCIONAL DE NARIÑO;FEMENINO;1
SI;2019;2019;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Nariño;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;TUMACO;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE NARIÑO;FEMENINO;1
SI;2019;2019;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Norte de Santander;ACTIVO;JUICIO;SIN DATO;SI;SI;SI;Ley 906;SALAZAR;Colombia;;NO;DIRECCIÓN SECCIONAL DE NORTE DE SANTANDER;FEMENINO;1
SI;2019;2019;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Putumayo;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;PUERTO ASÍS;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE PUTUMAYO;FEMENINO;1
SI;2019;2019;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Putumayo;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;PUERTO ASÍS;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE PUTUMAYO;FEMENINO;1
SI;2019;2019;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Putumayo;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;PUERTO ASÍS;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE PUTUMAYO;MASCULINO;1
SI;2019;2019;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Risaralda;INACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;LA VIRGINIA;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE RISARALDA;FEMENINO;2
SI;2019;2019;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Santander;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;LEBRÍJA;Colombia;Venezuela;NO;DIRECCIÓN SECCIONAL DE SANTANDER;FEMENINO;1
SI;2019;2019;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Santander;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;BUCARAMANGA;Colombia;Venezuela;NO;DIRECCIÓN SECCIONAL DE SANTANDER;FEMENINO;1
SI;2019;2019;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Santander;ACTIVO;JUICIO;SIN DATO;SI;NO;SI;Ley 906;BARRANCABERMEJA;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE MAGDALENA MEDIO;FEMENINO;1
SI;2019;2019;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Sucre;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;SAN JUAN DE BETULIA;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE SUCRE;FEMENINO;1
SI;2019;2019;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Sucre;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;SAN ONOFRE;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE SUCRE;FEMENINO;1
SI;2019;2019;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Sucre;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;SINCELEJO;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE SUCRE;FEMENINO;1
SI;2019;2019;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Sucre;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;LOS PALMITOS;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE SUCRE;FEMENINO;1
SI;2019;2019;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Sucre;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;SINCELEJO;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE SUCRE;FEMENINO;1
SI;2019;2019;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Sucre;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;SAN LUIS DE SINCÉ;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE SUCRE;FEMENINO;1
SI;2019;2019;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Sucre;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;SINCELEJO;Colombia;;NO;DIRECCIÓN SECCIONAL DE SUCRE;FEMENINO;1
SI;2019;2019;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Tolima;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;CHAPARRAL;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE TOLIMA;FEMENINO;1
SI;2019;2019;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Tolima;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;IBAGUÉ;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE TOLIMA;FEMENINO;1
SI;2019;2019;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Tolima;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;IBAGUÉ;Colombia;;NO;DIRECCIÓN SECCIONAL DE TOLIMA;FEMENINO;1
SI;2019;2019;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Tolima;ACTIVO;JUICIO;ADULTO MAYOR DE 60;SI;SI;SI;Ley 906;PLANADAS;Colombia;;NO;DIRECCIÓN SECCIONAL DE TOLIMA;FEMENINO;1
SI;2019;2019;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Tolima;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;IBAGUÉ;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE TOLIMA;FEMENINO;1
SI;2019;2019;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;CALI;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE CALI;FEMENINO;2
SI;2019;2019;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;OBANDO;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE VALLE DEL CAUCA;FEMENINO;1
SI;2019;2019;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;YUMBO;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE CALI;FEMENINO;1
SI;2019;2019;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;PALMIRA;Colombia;;NO;DIRECCIÓN SECCIONAL DE CALI;FEMENINO;1
SI;2019;2019;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ACTIVO;JUICIO;INFANCIA 6 - 11;SI;SI;SI;Ley 906;BUENAVENTURA;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE VALLE DEL CAUCA;FEMENINO;1
SI;2019;2019;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;CALI;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE CALI;FEMENINO;3
SI;2019;2019;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;BUENAVENTURA;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE VALLE DEL CAUCA;FEMENINO;1
SI;2019;2019;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;CARTAGO;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE VALLE DEL CAUCA;FEMENINO;1
SI;2019;2019;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ACTIVO;JUICIO;SIN DATO;SI;NO;SI;Ley 906;BUENAVENTURA;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE VALLE DEL CAUCA;FEMENINO;1
SI;2019;2019;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ACTIVO;JUICIO;SIN DATO;SI;SI;SI;Ley 906;CALI;Colombia;;NO;DIRECCIÓN SECCIONAL DE CALI;FEMENINO;1
SI;2019;2019;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;INACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;CALI;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE CALI;FEMENINO;1
SI;2019;2019;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;INACTIVO;JUICIO;ADULTO MAYOR DE 60;SI;SI;SI;Ley 906;CALI;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE CALI;FEMENINO;1
SI;2019;2019;SI;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 6, 7 Y 6 (SIC) DEL ART. 104. ART. 104B L.G Modificado Ley 2197 de 2022;Valle del Cauca;ACTIVO;INVESTIGACIÓN;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;CALIMA;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE VALLE DEL CAUCA;FEMENINO;1
SI;2019;2019;SI;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;Arauca;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;SARAVENA;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE ARAUCA;FEMENINO;1
SI;2019;2019;SI;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;Cundinamarca;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;GACHANCIPÁ;Colombia;Venezuela;NO;DIRECCIÓN SECCIONAL DE CUNDINAMARCA;FEMENINO;1
SI;2019;2019;SI;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;Magdalena;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;SANTA MARTA;Colombia;;NO;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;1
SI;2019;2019;SI;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1, 3, 5, 7 Y 8 DEL ART. 104. ART. 104B L.G;Sucre;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;SINCELEJO;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE SUCRE;FEMENINO;1
SI;2019;2019;SI;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO POR COMETERSE EN PRESENCIA DE UNA PERSONA INTEGRANTE DE LA UNIDAD DOMESTICA. ART. 104B L.E;Magdalena;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;SANTA MARTA;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;1
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;MEDELLÍN;Colombia;;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;GIRARDOTA;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;JUICIO;SIN DATO;SI;NO;SI;Ley 906;LA ESTRELLA;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;BELLO;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;BELLO;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;MASCULINO;1
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;COPACABANA;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;COPACABANA;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;MASCULINO;1
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;LA ESTRELLA;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;MEDELLÍN;Colombia;;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;2
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;MEDELLÍN;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;RIONEGRO;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE ANTIOQUIA;FEMENINO;1
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;BELLO;Colombia;;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;ITAGUI;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;MARINILLA;Colombia;;NO;DIRECCIÓN SECCIONAL DE ANTIOQUIA;FEMENINO;1
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;MEDELLÍN;Colombia;;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;ADULTO MAYOR DE 60;SI;NO;SI;Ley 906;BELLO;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;ADULTO MAYOR DE 60;SI;NO;SI;Ley 906;MEDELLÍN;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;ADULTO MAYOR DE 60;SI;SI;SI;Ley 906;BELLO;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;MEDELLÍN;Colombia;;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;MEDELLÍN;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;7
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;ITAGUI;Colombia;;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;MEDELLÍN;Colombia;;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;RETIRO;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE ANTIOQUIA;FEMENINO;1
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;PRE-ADOLESCENTE 12 - 13;SI;NO;SI;Ley 906;MEDELLÍN;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;PRE-ADOLESCENTE 12 - 13;SI;SI;SI;Ley 906;MEDELLÍN;Colombia;;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;NO;SI;Ley 906;ITAGUI;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;2
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;NO;SI;Ley 906;MEDELLÍN;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;2
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Arauca;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;SI;SI;Ley 906;ARAUCA;Colombia;;NO;DIRECCIÓN SECCIONAL DE ARAUCA;FEMENINO;1
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Atlántico;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;BARRANQUILLA;Colombia;;NO;DIRECCIÓN SECCIONAL DE ATLÁNTICO;FEMENINO;1
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;ACTIVO;JUICIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;1
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;ACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;4
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;ACTIVO;JUICIO;SIN DATO;SI;NO;SI;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE BOGOTÁ;MASCULINO;1
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;ACTIVO;JUICIO;SIN DATO;SI;SI;SI;Ley 906;BOGOTÁ, D.C.;Colombia;;NO;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;1
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;ACTIVO;TERMINACIÓN ANTICIPADA;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;BOGOTÁ, D.C.;Colombia;;NO;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;1
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;8
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;BOGOTÁ, D.C.;Colombia;Venezuela;NO;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;1
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;1
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;BOGOTÁ, D.C.;Colombia;Venezuela;NO;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;1
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;BOGOTÁ, D.C.;Colombia;Venezuela;NO;DIRECCIÓN SECCIONAL DE BOGOTÁ;MASCULINO;1
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;INACTIVO;EJECUCIÓN DE PENAS;INFANCIA 6 - 11;SI;NO;SI;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE BOGOTÁ;MASCULINO;1
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;4
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;1
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;NO;SI;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;2
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;INACTIVO;JUICIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;1
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;INACTIVO;JUICIO;SIN DATO;SI;NO;SI;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;1
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;BOGOTÁ, D. C.;INACTIVO;TERMINACIÓN ANTICIPADA;SIN DATO;SI;NO;SI;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;2
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Bolívar;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;CARTAGENA;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE BOLÍVAR;FEMENINO;1
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Boyaca;INACTIVO;EJECUCIÓN DE PENAS;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;TUNJA;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE BOYACÁ;FEMENINO;1
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Boyaca;INACTIVO;EJECUCIÓN DE PENAS;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;TÓPAGA;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE BOYACÁ;FEMENINO;1
SI;2019;2019;SI;SI;NO;FEMINICIDIO ART. 104A C.P.;Boyaca;INACTIVO;EJECUCIÓN DE PENAS;SIN DATO;SI;NO;SI;Ley 906;RÁQUIRA;Colombia;Colombia;NO;DIRECCIÓN SECCIONAL DE BOYACÁ;FEMENINO;1
